ai_job_id,job_title,industry,ai_tool_used,automation_level,median_salary_usd,job_openings_2024,projected_openings_2030
430,Data Entry Clerk,Finance,TensorFlow,High,87316,35989,25420
431,RPA Developer,Marketing,ChatGPT,Medium,125460,94078,114170
432,Automation Analyst,Marketing,TensorFlow,High,86574,106196,114073
433,Chatbot Operator,IT,ChatGPT,Low,140850,58268,156958
434,RPA Developer,Finance,Power BI,High,81868,75511,34055
435,AI Engineer,Manufacturing,Power BI,High,62681,93218,106688
436,RPA Developer,Manufacturing,Power BI,Low,132036,38132,77972
437,AI Engineer,IT,Python,Low,39792,131076,108120
438,Automation Analyst,IT,Power BI,High,123422,54662,74611
439,ML Engineer,Manufacturing,UiPath,Medium,77445,39189,65874
440,Data Entry Clerk,IT,Power BI,Medium,67320,13600,178109
441,Chatbot Operator,Marketing,UiPath,Medium,59329,49266,122476
442,RPA Developer,Manufacturing,ChatGPT,Low,37624,114197,97871
443,Automation Analyst,Finance,UiPath,High,142479,22068,77354
444,Chatbot Operator,Marketing,OpenCV,Medium,126548,82237,84088
445,RPA Developer,Manufacturing,TensorFlow,High,55170,130987,182873
446,ML Engineer,Manufacturing,Power BI,High,93695,130962,48004
447,Chatbot Operator,Finance,Power BI,Low,123868,118072,183325
448,Data Entry Clerk,Finance,Python,Medium,97400,133757,105769
449,ML Engineer,Marketing,Python,High,106918,76623,51671
450,ML Engineer,Marketing,UiPath,High,88638,89028,178314
451,AI Engineer,Finance,OpenCV,Medium,134125,148042,104940
452,Automation Analyst,Marketing,TensorFlow,Medium,101116,142862,82309
453,RPA Developer,Marketing,Power BI,Medium,133719,28923,18531
454,Data Entry Clerk,IT,Power BI,Low,101708,98423,62125
455,ML Engineer,Manufacturing,OpenCV,High,146044,134066,125289
456,AI Engineer,Manufacturing,ChatGPT,Low,78826,116331,72426
457,Chatbot Operator,Manufacturing,TensorFlow,Low,130065,107539,198643
458,Automation Analyst,Healthcare,UiPath,High,141432,61403,159213
459,Data Entry Clerk,Finance,Power BI,High,99217,122192,105600
460,Chatbot Operator,Finance,ChatGPT,Medium,86985,71249,194962
461,ML Engineer,Marketing,Python,Low,104248,83076,75450
462,Data Entry Clerk,Finance,Power BI,Low,85473,88526,19195
463,Chatbot Operator,Finance,Power BI,Low,120822,72176,24923
464,RPA Developer,Finance,ChatGPT,Medium,81085,134560,149407
465,RPA Developer,Manufacturing,ChatGPT,Medium,117804,105572,62458
466,Data Entry Clerk,Finance,Power BI,Low,50500,97211,10777
467,Chatbot Operator,IT,Power BI,Low,65580,102268,155154
468,ML Engineer,Manufacturing,UiPath,Low,136747,53459,59905
469,Automation Analyst,Marketing,UiPath,Low,108563,84729,15250
470,Chatbot Operator,Manufacturing,ChatGPT,Medium,102752,148541,191696
471,ML Engineer,Manufacturing,OpenCV,Low,51977,68069,175261
472,AI Engineer,Healthcare,TensorFlow,High,80330,106510,160666
473,Data Entry Clerk,Marketing,ChatGPT,High,124173,117413,128627
474,RPA Developer,Finance,ChatGPT,High,116898,31639,187955
475,Automation Analyst,Marketing,OpenCV,Low,59902,98781,142208
476,Data Entry Clerk,IT,UiPath,High,116283,101319,182824
477,ML Engineer,Finance,UiPath,High,100866,101116,45411
478,AI Engineer,Healthcare,OpenCV,Medium,45169,40776,124946
479,AI Engineer,Marketing,Python,High,40051,94062,21848
480,RPA Developer,Finance,OpenCV,High,72536,112329,186115
481,Automation Analyst,Finance,Python,Medium,145272,139511,36796
482,Chatbot Operator,Marketing,OpenCV,High,116531,30728,23252
483,AI Engineer,IT,Power BI,Medium,138538,113174,127328
484,ML Engineer,Marketing,Power BI,High,103086,123040,81207
485,Automation Analyst,Finance,Python,Medium,145429,47317,172368
486,AI Engineer,Marketing,UiPath,Low,140301,20447,34799
487,Automation Analyst,Finance,Python,High,40762,132435,144469
488,RPA Developer,Marketing,OpenCV,High,44720,53286,188845
489,Data Entry Clerk,Finance,OpenCV,Medium,138854,148570,175167
490,RPA Developer,Marketing,Power BI,Low,108982,51168,63759
491,Data Entry Clerk,Marketing,TensorFlow,Medium,100209,12393,192953
492,Chatbot Operator,Marketing,UiPath,High,43428,105727,159675
493,Chatbot Operator,IT,OpenCV,Medium,41619,113003,137650
494,ML Engineer,Healthcare,UiPath,Medium,37294,27697,19774
495,AI Engineer,Finance,Power BI,High,45968,14075,198174
496,RPA Developer,Marketing,TensorFlow,High,141549,40274,80476
497,Data Entry Clerk,Marketing,OpenCV,Low,55560,65332,85926
498,Data Entry Clerk,Healthcare,Python,Low,101148,114819,58232
499,RPA Developer,IT,OpenCV,Medium,67028,100717,125020
500,ML Engineer,Manufacturing,ChatGPT,Medium,124148,6832,106828
501,Data Entry Clerk,IT,ChatGPT,High,43278,112321,77123
502,Data Entry Clerk,Healthcare,OpenCV,Medium,67967,113631,171130
503,Data Entry Clerk,IT,UiPath,Medium,42062,27509,196066
504,AI Engineer,Finance,Python,Low,108650,103030,37716
505,Data Entry Clerk,Manufacturing,Power BI,Medium,78281,131773,96290
506,ML Engineer,Finance,Python,Low,66821,107708,171438
507,Automation Analyst,Healthcare,Python,Low,136680,79580,106229
508,Automation Analyst,Finance,ChatGPT,Medium,128407,88240,82931
509,Data Entry Clerk,Healthcare,UiPath,High,100267,63401,36653
510,Data Entry Clerk,Manufacturing,OpenCV,Medium,122879,146836,95148
511,Data Entry Clerk,Finance,TensorFlow,Medium,136219,126711,58817
512,RPA Developer,Healthcare,ChatGPT,Medium,78752,12206,20893
513,Automation Analyst,Finance,TensorFlow,Medium,122180,48172,93355
514,ML Engineer,Manufacturing,TensorFlow,Low,94412,116101,71058
515,Automation Analyst,Manufacturing,Power BI,Medium,118302,73560,157331
516,Automation Analyst,IT,Power BI,High,44221,56189,94428
517,Chatbot Operator,IT,TensorFlow,High,117246,44995,94101
518,Automation Analyst,Finance,ChatGPT,High,36996,29723,157295
519,Data Entry Clerk,Healthcare,ChatGPT,Low,39676,7693,63339
520,Chatbot Operator,Marketing,OpenCV,High,77213,129582,79756
521,Automation Analyst,Marketing,UiPath,Medium,131573,40270,146214
522,Chatbot Operator,Marketing,OpenCV,High,148942,78034,198041
523,RPA Developer,Marketing,TensorFlow,Low,143581,38909,113720
524,Chatbot Operator,Marketing,ChatGPT,Medium,62807,93569,12483
525,Automation Analyst,IT,ChatGPT,Medium,148730,67355,19984
526,RPA Developer,Finance,ChatGPT,High,137711,43450,91420
527,Automation Analyst,Marketing,TensorFlow,High,134522,113302,60948
528,Chatbot Operator,Manufacturing,Python,Medium,41266,64201,159733
529,Data Entry Clerk,Finance,UiPath,High,87337,21809,49745
530,AI Engineer,IT,Python,Medium,100700,48443,171820
531,AI Engineer,IT,TensorFlow,Low,47411,67870,165559
532,Data Entry Clerk,Manufacturing,UiPath,High,135670,124991,37048
533,Data Entry Clerk,Finance,Power BI,Low,131180,107950,162032
534,AI Engineer,Finance,UiPath,Medium,61913,69184,159576
535,RPA Developer,Manufacturing,Power BI,High,54487,5280,75714
536,AI Engineer,Finance,ChatGPT,High,123305,45751,63641
537,Automation Analyst,Marketing,ChatGPT,Low,132470,42032,114929
538,AI Engineer,Marketing,ChatGPT,High,57103,124551,52882
539,Data Entry Clerk,Finance,TensorFlow,Medium,43170,87889,31227
540,Automation Analyst,IT,UiPath,Medium,108877,9469,78822
541,Automation Analyst,IT,UiPath,High,45705,128569,181978
542,RPA Developer,IT,TensorFlow,Medium,136020,108419,52135
543,Chatbot Operator,Finance,Python,Low,80057,131928,26234
544,AI Engineer,IT,Power BI,Low,102760,94706,197873
545,RPA Developer,Manufacturing,ChatGPT,Low,58682,57663,90098
546,RPA Developer,Healthcare,Python,Medium,122568,42993,136276
547,RPA Developer,Manufacturing,TensorFlow,Medium,74405,118513,78497
548,Data Entry Clerk,Manufacturing,OpenCV,Medium,123517,82431,138803
549,Automation Analyst,Manufacturing,OpenCV,Medium,60690,68982,143962
550,ML Engineer,Healthcare,Power BI,High,52748,118032,160103
551,AI Engineer,Finance,TensorFlow,High,70020,53325,10757
552,Data Entry Clerk,Manufacturing,ChatGPT,Low,63445,90551,96467
553,ML Engineer,Manufacturing,UiPath,Medium,114917,75298,139910
554,ML Engineer,Manufacturing,UiPath,High,35345,109366,168815
555,Data Entry Clerk,Manufacturing,OpenCV,High,83433,67019,83255
556,AI Engineer,Manufacturing,TensorFlow,Low,148593,11103,45020
557,Data Entry Clerk,Manufacturing,UiPath,High,99217,94288,113898
558,Automation Analyst,IT,TensorFlow,High,63955,116922,60807
559,RPA Developer,Manufacturing,OpenCV,High,66786,142722,188845
560,Automation Analyst,Finance,OpenCV,Medium,41193,97563,77469
561,ML Engineer,Healthcare,Python,Medium,129248,64550,87296
562,Chatbot Operator,Manufacturing,ChatGPT,High,112083,73213,181801
563,RPA Developer,IT,Power BI,High,105529,84540,44511
564,RPA Developer,Healthcare,Power BI,High,68328,17096,177723
565,Automation Analyst,Finance,Power BI,High,107122,24219,182601
566,Chatbot Operator,Manufacturing,OpenCV,Low,106769,149654,168914
567,Automation Analyst,Finance,OpenCV,High,138137,64360,145566
568,Automation Analyst,Healthcare,ChatGPT,Low,79282,22317,78753
569,ML Engineer,Finance,Python,Medium,107852,141049,18396
570,ML Engineer,Healthcare,TensorFlow,Low,114523,31780,44795
571,Automation Analyst,Manufacturing,TensorFlow,High,77897,145949,186728
572,RPA Developer,Manufacturing,TensorFlow,Medium,133215,125324,59505
573,ML Engineer,IT,Python,Low,77721,133360,58827
574,ML Engineer,Manufacturing,Power BI,Low,121279,30683,153875
575,ML Engineer,Healthcare,TensorFlow,Low,60198,25251,192151
576,RPA Developer,Marketing,UiPath,High,61463,88275,168607
577,RPA Developer,Finance,TensorFlow,Low,59922,8269,82733
578,Chatbot Operator,Finance,UiPath,Medium,41188,124819,35405
579,Chatbot Operator,Marketing,Power BI,High,56550,76627,65098
580,AI Engineer,IT,TensorFlow,High,87419,21014,10634
581,RPA Developer,Healthcare,UiPath,Medium,146449,143924,109135
582,RPA Developer,Finance,Power BI,High,44824,51973,80956
583,Data Entry Clerk,IT,OpenCV,Low,91144,27648,42764
584,Automation Analyst,Manufacturing,Power BI,High,97402,30390,105788
585,AI Engineer,IT,Python,High,95947,50155,118875
586,ML Engineer,IT,OpenCV,Medium,93127,130858,175976
587,Data Entry Clerk,Finance,Python,Low,106802,145598,72498
588,AI Engineer,Manufacturing,OpenCV,High,84744,102858,42546
589,Automation Analyst,Healthcare,UiPath,High,89547,42263,79351
590,RPA Developer,Healthcare,Power BI,Low,124291,48624,179863
591,RPA Developer,Manufacturing,Power BI,High,101760,18098,15484
592,ML Engineer,IT,ChatGPT,Low,46012,84073,198460
593,AI Engineer,Healthcare,Power BI,Low,37617,6075,136435
594,Automation Analyst,Healthcare,UiPath,Low,149878,56038,125919
595,AI Engineer,IT,UiPath,Low,105223,27415,138867
596,ML Engineer,Finance,ChatGPT,Medium,124015,77956,181834
597,ML Engineer,Healthcare,Power BI,Medium,134262,117785,193340
598,AI Engineer,Marketing,Python,Medium,40912,70097,130916
599,RPA Developer,Manufacturing,Python,High,40844,27112,10477
600,Chatbot Operator,Finance,Power BI,Medium,72623,85887,173528
601,Chatbot Operator,Healthcare,OpenCV,Low,119372,88178,71200
602,Automation Analyst,Manufacturing,ChatGPT,Low,80066,116392,41157
603,Chatbot Operator,Finance,UiPath,Low,143532,63487,117290
604,Automation Analyst,Finance,TensorFlow,Medium,140184,21051,178207
605,RPA Developer,Manufacturing,Power BI,Medium,62710,27213,64589
606,AI Engineer,IT,Python,Medium,84606,43261,11331
607,Chatbot Operator,Finance,TensorFlow,Medium,62186,67353,182905
608,ML Engineer,IT,OpenCV,Low,77512,93183,80623
609,ML Engineer,Manufacturing,TensorFlow,Medium,52043,5300,121055
610,Chatbot Operator,Marketing,ChatGPT,Low,130880,17473,166632
611,RPA Developer,Manufacturing,TensorFlow,High,117286,16247,128776
612,RPA Developer,Marketing,Power BI,Low,127037,25824,38143
613,Chatbot Operator,IT,UiPath,High,85494,71071,139851
614,ML Engineer,Healthcare,TensorFlow,High,63067,14282,67865
615,RPA Developer,IT,OpenCV,Medium,147878,25084,147722
616,ML Engineer,IT,TensorFlow,High,90210,96909,62566
617,Automation Analyst,Healthcare,UiPath,Medium,48148,90659,73614
618,Data Entry Clerk,Healthcare,OpenCV,High,97389,29858,156290
619,Automation Analyst,Finance,TensorFlow,High,66777,93876,48206
620,Automation Analyst,Healthcare,UiPath,High,144967,76561,126008
621,AI Engineer,Marketing,OpenCV,Medium,110436,137586,122538
622,Chatbot Operator,Marketing,Power BI,High,44403,40692,166429
623,Data Entry Clerk,Marketing,Power BI,High,73727,77126,138089
624,ML Engineer,IT,TensorFlow,Medium,118659,42877,25196
625,RPA Developer,Marketing,OpenCV,Low,51363,104787,185432
626,ML Engineer,Finance,UiPath,High,147794,53264,51329
627,RPA Developer,Manufacturing,Power BI,High,55947,24210,140242
628,RPA Developer,Marketing,Power BI,Low,66936,146964,63961
629,Data Entry Clerk,Manufacturing,TensorFlow,High,141499,28243,53592
630,Automation Analyst,Healthcare,ChatGPT,Low,58259,114020,44176
631,AI Engineer,Manufacturing,UiPath,Medium,136528,60717,86251
632,Automation Analyst,Healthcare,UiPath,High,140846,142643,184437
633,RPA Developer,Marketing,OpenCV,Medium,107436,61435,190851
634,Automation Analyst,Marketing,Python,Medium,76270,145051,134049
635,ML Engineer,Healthcare,Power BI,Low,97029,137639,136669
636,AI Engineer,Healthcare,Python,Medium,111613,75400,179787
637,AI Engineer,Marketing,ChatGPT,High,62535,136029,52978
638,Automation Analyst,Manufacturing,UiPath,Medium,102295,108484,18121
639,AI Engineer,Finance,UiPath,Low,92833,110593,49198
640,ML Engineer,Healthcare,OpenCV,Medium,93485,118521,190329
641,Data Entry Clerk,Marketing,UiPath,High,149946,79708,159712
642,RPA Developer,Healthcare,Power BI,Low,125821,65422,35002
643,Data Entry Clerk,Finance,Python,Medium,101429,64905,84947
644,Data Entry Clerk,Finance,TensorFlow,High,52561,20388,77971
645,Chatbot Operator,Manufacturing,Python,High,116615,147017,185308
646,AI Engineer,Finance,ChatGPT,Low,136529,27551,117781
647,AI Engineer,Healthcare,Power BI,High,80850,106115,142586
648,Chatbot Operator,Marketing,TensorFlow,Low,132712,84104,157393
649,AI Engineer,Manufacturing,UiPath,Medium,122416,123388,185430
650,Chatbot Operator,IT,Python,High,64608,10895,78164
651,Chatbot Operator,Manufacturing,TensorFlow,Low,100760,100570,86627
652,RPA Developer,Marketing,Python,Low,131527,121896,62420
653,Automation Analyst,Manufacturing,Python,High,114425,56443,121833
654,AI Engineer,Finance,OpenCV,Low,50317,87571,157452
655,Chatbot Operator,IT,Power BI,Low,83211,60080,182728
656,Automation Analyst,Manufacturing,OpenCV,Medium,62616,118916,50775
657,Automation Analyst,Healthcare,OpenCV,High,133985,117578,153416
658,Chatbot Operator,Manufacturing,OpenCV,High,138315,18572,59006
659,RPA Developer,Finance,Power BI,Medium,113935,73268,161332
660,Data Entry Clerk,Marketing,Power BI,Low,66782,12161,20368
661,ML Engineer,Manufacturing,OpenCV,High,50116,98116,141822
662,Automation Analyst,Manufacturing,OpenCV,Low,123986,20316,82709
663,ML Engineer,Marketing,ChatGPT,High,106666,93017,19933
664,Automation Analyst,Finance,Power BI,High,39292,96701,166512
665,RPA Developer,Healthcare,ChatGPT,Low,127053,139035,32217
666,Chatbot Operator,Healthcare,OpenCV,Medium,113379,110550,121798
667,Data Entry Clerk,Manufacturing,Power BI,Low,57435,96006,29468
668,Automation Analyst,IT,OpenCV,High,56962,69047,66775
669,AI Engineer,Marketing,TensorFlow,Low,67250,113791,181313
670,Chatbot Operator,Manufacturing,ChatGPT,High,63166,53774,168977
671,AI Engineer,IT,OpenCV,High,60455,49217,49571
672,ML Engineer,Marketing,OpenCV,Medium,108045,77256,130114
673,Data Entry Clerk,IT,ChatGPT,Medium,67824,44343,47520
674,Chatbot Operator,IT,TensorFlow,High,122095,35237,105059
675,Chatbot Operator,Finance,Python,Medium,132708,75852,60601
676,AI Engineer,Marketing,Power BI,Low,141836,87819,181766
677,RPA Developer,Healthcare,UiPath,High,55121,51383,18666
678,Chatbot Operator,Manufacturing,OpenCV,Low,35408,107796,131718
679,ML Engineer,Finance,ChatGPT,High,51158,5909,168568
680,Automation Analyst,IT,Python,Medium,134720,24217,126434
681,ML Engineer,Marketing,Power BI,Medium,54589,46186,96671
682,Chatbot Operator,Manufacturing,OpenCV,High,52392,92416,164473
683,AI Engineer,IT,TensorFlow,Low,110177,93107,101093
684,AI Engineer,IT,Python,Low,91467,109793,114620
685,AI Engineer,IT,UiPath,Medium,86663,130019,128190
686,AI Engineer,IT,OpenCV,Low,135945,130328,73790
687,Automation Analyst,Marketing,OpenCV,Medium,113780,137012,141284
688,Data Entry Clerk,Marketing,Power BI,Low,72240,138677,141037
689,RPA Developer,Manufacturing,ChatGPT,High,104539,49905,95921
690,AI Engineer,Finance,OpenCV,High,50248,72686,167403
691,RPA Developer,IT,UiPath,Low,87482,33323,121538
692,AI Engineer,Marketing,UiPath,High,148025,87084,132647
693,AI Engineer,IT,TensorFlow,Low,48304,45593,128634
694,RPA Developer,Healthcare,OpenCV,Low,97235,112395,130531
695,Chatbot Operator,IT,UiPath,Medium,78602,98760,175359
696,ML Engineer,Healthcare,ChatGPT,High,77941,130939,149244
697,Chatbot Operator,IT,UiPath,High,103541,143739,79536
698,Automation Analyst,Marketing,ChatGPT,Low,47453,47534,107431
699,AI Engineer,Marketing,Python,Low,73731,138696,81315
700,ML Engineer,Healthcare,OpenCV,High,82123,88372,52367
701,Data Entry Clerk,Manufacturing,UiPath,High,41980,25767,198847
702,ML Engineer,Healthcare,Power BI,High,100879,149371,44418
703,ML Engineer,IT,UiPath,Low,119100,90512,78728
704,AI Engineer,Manufacturing,Python,Low,59589,53896,117271
705,Data Entry Clerk,Marketing,ChatGPT,High,44831,60690,90140
706,Chatbot Operator,Finance,Python,Low,44800,72580,92739
707,Data Entry Clerk,Marketing,ChatGPT,High,53371,132166,41643
708,RPA Developer,Finance,OpenCV,Medium,94650,113780,33516
709,Data Entry Clerk,Finance,TensorFlow,Medium,58385,82304,30427
710,ML Engineer,Finance,OpenCV,Low,89649,96866,132709
711,Data Entry Clerk,Finance,UiPath,Low,76635,115338,66195
712,Automation Analyst,Marketing,Power BI,High,38253,82987,80758
713,Data Entry Clerk,Healthcare,Power BI,Medium,110344,108035,175559
714,Automation Analyst,Healthcare,TensorFlow,Low,48268,133069,97523
715,RPA Developer,Healthcare,ChatGPT,Medium,71553,99281,57005
716,RPA Developer,IT,Python,High,61275,35192,159094
717,Chatbot Operator,Marketing,ChatGPT,Medium,143237,5528,175267
718,AI Engineer,Manufacturing,ChatGPT,Low,121656,50308,140524
719,Data Entry Clerk,IT,ChatGPT,High,59686,14232,174293
720,Automation Analyst,IT,OpenCV,High,138432,10835,95454
721,ML Engineer,IT,TensorFlow,High,95835,31406,67178
722,Data Entry Clerk,Healthcare,OpenCV,High,63109,8528,120429
723,Automation Analyst,Finance,ChatGPT,Medium,122574,5229,182433
724,Chatbot Operator,Manufacturing,TensorFlow,High,115904,46686,163634
725,Data Entry Clerk,IT,ChatGPT,High,67641,9346,188762
726,Chatbot Operator,Finance,OpenCV,High,137540,112096,119882
727,RPA Developer,Healthcare,Python,High,99408,113575,90511
728,RPA Developer,Manufacturing,Power BI,Medium,77486,49578,150164
729,Data Entry Clerk,Finance,Python,High,52669,6094,57522
730,Chatbot Operator,IT,ChatGPT,Medium,38205,130931,93229
731,ML Engineer,Healthcare,UiPath,Low,86891,14504,165425
732,Automation Analyst,Marketing,UiPath,Low,49887,48847,38772
733,Data Entry Clerk,Manufacturing,OpenCV,High,58760,10596,16142
734,ML Engineer,IT,Power BI,Low,78075,127607,103471
735,RPA Developer,IT,Power BI,Low,103236,27806,48498
736,RPA Developer,Manufacturing,UiPath,Medium,75899,143719,35552
737,AI Engineer,IT,ChatGPT,High,106696,94448,74282
