human_job_id,job_title,industry,key_human_skill,emotional_or_physical_labor,median_salary_usd,job_openings_2024,projected_openings_2030
488,Nurse,Manufacturing,Manual Skill,True,73854,154056,86852
489,Electrician,Finance,Manual Skill,True,90891,79461,189992
490,Electrician,Manufacturing,Creativity,False,98406,167245,95596
491,Teacher,Finance,Leadership,False,82247,83916,124849
492,Nurse,Marketing,Creativity,True,68339,177680,45959
493,Nurse,IT,Manual Skill,False,98518,103851,178419
494,Doctor,IT,Leadership,True,45671,166760,126821
495,Teacher,Finance,Manual Skill,True,159745,45968,186135
496,Nurse,Healthcare,Empathy,False,92058,95320,191013
497,Manager,Finance,Empathy,False,43113,114627,89667
498,Doctor,Finance,Problem Solving,False,89440,93398,196342
499,Nurse,Healthcare,Leadership,True,148144,38210,134332
500,Teacher,Manufacturing,Leadership,False,43150,11245,148144
501,Nurse,Healthcare,Manual Skill,False,131064,77470,183865
502,Doctor,Finance,Manual Skill,True,144076,26228,36264
503,Teacher,Finance,Problem Solving,True,97669,42092,102644
504,Electrician,Finance,Problem Solving,True,129491,55811,126834
505,Nurse,IT,Empathy,False,114490,172621,179195
506,Designer,Marketing,Problem Solving,True,117526,162560,56885
507,Nurse,Marketing,Empathy,False,88317,128379,75981
508,Nurse,Manufacturing,Problem Solving,False,98938,57414,177855
509,Teacher,Finance,Creativity,True,87236,176056,172840
510,Designer,Marketing,Manual Skill,True,42427,24638,94195
511,Nurse,IT,Problem Solving,True,113157,71539,134068
512,Nurse,Manufacturing,Manual Skill,True,140144,179337,204486
513,Nurse,Healthcare,Leadership,True,73808,156665,72038
514,Designer,Healthcare,Creativity,False,123320,111094,129923
515,Electrician,Manufacturing,Creativity,True,52357,39766,148200
516,Nurse,Healthcare,Problem Solving,True,114660,39937,90604
517,Nurse,IT,Creativity,False,114483,46135,215185
518,Designer,IT,Empathy,True,73287,160116,37824
519,Teacher,Healthcare,Leadership,True,128224,10568,38043
520,Electrician,Manufacturing,Manual Skill,True,66597,78301,154927
521,Designer,Manufacturing,Leadership,True,125296,67037,142791
522,Nurse,Marketing,Creativity,True,73235,89176,147623
523,Teacher,Marketing,Empathy,False,147108,159859,180492
524,Designer,Finance,Leadership,False,136786,62578,180355
525,Designer,Marketing,Problem Solving,True,94332,112793,187762
526,Teacher,Finance,Creativity,True,51007,179310,74706
527,Designer,Manufacturing,Creativity,True,72398,49823,66463
528,Doctor,IT,Empathy,True,126161,24931,47020
529,Nurse,Finance,Leadership,False,116720,93874,34840
530,Doctor,Manufacturing,Problem Solving,False,80276,127451,54337
531,Manager,Manufacturing,Creativity,False,125623,72986,213250
532,Nurse,IT,Empathy,True,141890,129414,123628
533,Electrician,Finance,Leadership,False,127458,28040,133296
534,Doctor,Healthcare,Empathy,False,86248,64906,140929
535,Designer,IT,Problem Solving,False,60476,115296,61488
536,Designer,Manufacturing,Problem Solving,False,135407,105908,187945
537,Doctor,Manufacturing,Creativity,False,130219,25578,95763
538,Designer,Healthcare,Problem Solving,False,134610,111032,180235
539,Nurse,Manufacturing,Empathy,False,73383,139364,218467
540,Nurse,Healthcare,Leadership,False,154673,10889,94076
541,Designer,Healthcare,Leadership,False,135855,109550,64832
542,Teacher,Marketing,Manual Skill,True,137342,148339,218996
543,Manager,IT,Manual Skill,True,137044,152413,111186
544,Nurse,IT,Problem Solving,True,133789,156913,150504
545,Teacher,IT,Leadership,False,134780,126874,59394
546,Teacher,Finance,Problem Solving,False,107781,170744,181191
547,Doctor,Manufacturing,Creativity,True,117511,178982,131475
548,Teacher,Healthcare,Problem Solving,True,70480,149504,83877
549,Electrician,Marketing,Manual Skill,False,100892,53700,100062
550,Manager,Manufacturing,Leadership,True,59532,114166,215085
551,Doctor,Finance,Leadership,False,50238,21274,213866
552,Nurse,Finance,Leadership,False,46049,51613,105815
553,Teacher,IT,Manual Skill,True,51756,19599,215962
554,Designer,Healthcare,Empathy,True,127780,176159,69722
555,Manager,Finance,Creativity,True,75880,73400,44409
556,Nurse,Healthcare,Empathy,True,152862,153933,180339
557,Designer,Marketing,Manual Skill,True,142280,129154,218604
558,Nurse,Manufacturing,Empathy,True,75255,153754,102333
559,Doctor,Finance,Creativity,True,138235,69877,163067
560,Manager,IT,Manual Skill,False,57436,15707,206398
561,Manager,Finance,Creativity,False,111239,10132,101866
562,Designer,IT,Problem Solving,True,52790,154826,124129
563,Manager,Finance,Leadership,False,92491,178122,52492
564,Teacher,Manufacturing,Leadership,False,133283,54083,101894
565,Doctor,Finance,Problem Solving,True,86138,105786,57302
566,Doctor,Finance,Manual Skill,True,81036,84201,206743
567,Nurse,Marketing,Empathy,False,156433,166539,83593
568,Teacher,Finance,Creativity,True,127833,29161,147765
569,Designer,Finance,Manual Skill,False,154112,118873,105092
570,Teacher,Marketing,Empathy,False,56654,85816,78291
571,Designer,Finance,Leadership,False,53821,76181,140856
572,Designer,Marketing,Creativity,True,101071,8729,34209
573,Designer,Finance,Creativity,True,138080,81024,21704
574,Electrician,IT,Problem Solving,False,152548,12657,35256
575,Nurse,Finance,Creativity,True,127305,165035,43155
576,Designer,Manufacturing,Problem Solving,True,91608,45792,149288
577,Manager,IT,Leadership,True,40683,144165,26083
578,Nurse,Manufacturing,Manual Skill,True,142326,87677,197791
579,Teacher,Healthcare,Empathy,False,69036,92716,200152
580,Electrician,Marketing,Problem Solving,True,101333,138846,155125
581,Electrician,IT,Creativity,False,129851,17275,40503
582,Electrician,Healthcare,Manual Skill,False,153272,101287,169292
583,Designer,IT,Creativity,False,113548,97253,159504
584,Designer,Healthcare,Manual Skill,False,76902,91815,147339
585,Nurse,Marketing,Manual Skill,True,126004,172070,59022
586,Designer,IT,Problem Solving,False,88827,153082,69653
587,Designer,IT,Problem Solving,False,136101,17336,194275
588,Manager,IT,Leadership,True,114296,118509,135306
589,Teacher,Manufacturing,Leadership,False,108421,56097,24465
590,Designer,Marketing,Leadership,False,138840,160117,217878
591,Manager,Manufacturing,Problem Solving,False,54168,157120,207121
592,Nurse,Manufacturing,Manual Skill,True,42995,172126,191858
593,Electrician,Finance,Empathy,False,74200,107935,34794
594,Teacher,IT,Manual Skill,False,61791,31203,81667
595,Teacher,IT,Problem Solving,True,78594,88650,61752
596,Teacher,Marketing,Problem Solving,False,70738,22751,202616
597,Electrician,Finance,Empathy,True,138028,178979,100246
598,Nurse,Healthcare,Creativity,True,147838,50355,189344
599,Doctor,Marketing,Creativity,True,125334,19209,66347
600,Electrician,Marketing,Manual Skill,False,58896,35311,97137
601,Electrician,Finance,Problem Solving,False,66125,91381,181727
602,Designer,IT,Creativity,True,83295,18152,122709
603,Designer,Manufacturing,Creativity,True,143210,114290,122993
604,Teacher,Healthcare,Creativity,True,143021,173054,73683
605,Doctor,Healthcare,Creativity,True,140912,92171,174661
606,Teacher,IT,Manual Skill,False,44655,83579,29654
607,Electrician,Finance,Leadership,False,91016,136133,37326
608,Electrician,Finance,Empathy,True,45395,65540,211398
609,Teacher,Manufacturing,Manual Skill,False,75673,142670,70364
610,Manager,IT,Manual Skill,True,159169,51104,114264
611,Doctor,Healthcare,Creativity,True,106334,153834,193517
612,Teacher,Manufacturing,Leadership,True,105537,53409,138722
613,Designer,Marketing,Leadership,True,104814,76103,33456
614,Electrician,Healthcare,Manual Skill,False,46451,103829,177763
615,Nurse,Healthcare,Empathy,True,155461,14498,150340
616,Teacher,Manufacturing,Manual Skill,False,76650,34276,130141
617,Designer,Marketing,Leadership,False,42249,76347,113666
618,Doctor,Manufacturing,Manual Skill,True,87868,169094,28236
619,Nurse,Healthcare,Manual Skill,True,40486,85741,199624
620,Doctor,Finance,Empathy,True,51232,56039,88255
621,Teacher,IT,Leadership,False,132119,13636,200708
622,Designer,Manufacturing,Creativity,False,150144,146829,110199
623,Electrician,Healthcare,Empathy,False,147112,11470,51472
624,Electrician,Marketing,Leadership,False,77438,108758,29807
625,Nurse,IT,Empathy,False,89187,167040,60315
626,Doctor,IT,Manual Skill,True,149598,102467,161466
627,Teacher,Finance,Problem Solving,True,156643,177109,90588
628,Designer,Marketing,Creativity,False,106908,41828,135277
629,Manager,Manufacturing,Empathy,False,125673,71768,125202
630,Doctor,Finance,Manual Skill,False,132580,145587,56853
631,Doctor,Healthcare,Creativity,True,111542,166452,81840
632,Doctor,Finance,Problem Solving,False,100577,10298,189634
633,Nurse,Healthcare,Manual Skill,True,44202,118837,154472
634,Teacher,Manufacturing,Empathy,False,117013,130586,176166
635,Manager,Manufacturing,Empathy,True,46298,65014,56127
636,Electrician,Marketing,Creativity,True,90602,93831,126589
637,Designer,IT,Problem Solving,True,76338,58104,89109
638,Electrician,Finance,Problem Solving,True,150240,101588,109349
639,Manager,Marketing,Leadership,True,124984,93060,116474
640,Doctor,Marketing,Manual Skill,True,145756,167083,84275
641,Teacher,Healthcare,Leadership,False,86978,109736,143522
642,Nurse,Manufacturing,Manual Skill,True,65085,175073,214161
643,Electrician,Marketing,Manual Skill,True,156374,135696,121079
644,Doctor,Healthcare,Manual Skill,True,143967,58336,74452
645,Nurse,Manufacturing,Problem Solving,True,58768,165593,60182
646,Manager,Marketing,Creativity,True,43109,49554,47205
647,Designer,Marketing,Manual Skill,False,147386,74292,53613
648,Designer,Finance,Manual Skill,True,153737,17967,124779
649,Manager,Healthcare,Leadership,True,122886,147973,42481
650,Manager,IT,Manual Skill,False,119435,89101,119449
651,Manager,IT,Creativity,True,99612,52984,128489
652,Designer,Marketing,Leadership,True,84332,16694,177282
653,Electrician,Finance,Empathy,True,127330,164342,213363
654,Manager,IT,Manual Skill,True,157071,120855,157794
655,Doctor,Finance,Manual Skill,False,136447,112773,30917
656,Nurse,Marketing,Problem Solving,False,122774,65263,46283
657,Designer,Finance,Leadership,False,82014,34293,172709
658,Nurse,Finance,Empathy,True,134928,168219,86045
659,Electrician,Manufacturing,Creativity,False,83542,149099,177354
660,Nurse,IT,Empathy,True,80467,171097,78738
661,Electrician,Healthcare,Creativity,False,123988,150619,103195
662,Teacher,Marketing,Leadership,False,107387,59431,212805
663,Doctor,Finance,Creativity,False,90613,29922,121371
664,Nurse,Manufacturing,Problem Solving,True,93136,179184,78970
665,Manager,Healthcare,Problem Solving,True,48197,175620,213213
666,Teacher,Manufacturing,Empathy,False,156143,21370,119672
667,Designer,IT,Creativity,True,143489,15817,68960
668,Designer,IT,Leadership,True,154217,131522,195856
669,Manager,Manufacturing,Manual Skill,False,124068,110755,123488
670,Doctor,Marketing,Leadership,False,138532,163310,209428
671,Designer,Healthcare,Creativity,False,137596,33611,131087
672,Teacher,IT,Leadership,True,62436,89183,34576
673,Doctor,Marketing,Manual Skill,False,84856,108426,127783
674,Teacher,Marketing,Problem Solving,False,109090,82078,83736
675,Doctor,IT,Manual Skill,False,157085,133222,212922
676,Electrician,Manufacturing,Leadership,True,139966,130796,112279
677,Nurse,Healthcare,Problem Solving,False,116100,120043,107165
678,Nurse,IT,Manual Skill,False,155004,149554,116922
679,Electrician,Healthcare,Manual Skill,True,54594,126077,121264
680,Nurse,Healthcare,Leadership,True,53605,19937,178920
681,Doctor,IT,Empathy,True,64540,152669,120895
682,Doctor,IT,Leadership,False,105352,95981,175839
683,Electrician,Manufacturing,Leadership,True,115476,32231,47344
684,Manager,Finance,Leadership,False,112467,26313,85977
685,Nurse,IT,Leadership,True,67942,102177,138598
686,Doctor,Marketing,Problem Solving,True,76115,162521,139410
687,Teacher,IT,Manual Skill,True,105465,174471,69888
688,Designer,Finance,Empathy,False,84527,86311,212663
689,Teacher,Marketing,Empathy,True,75541,35784,58860
690,Electrician,Marketing,Creativity,False,137624,175496,95076
691,Doctor,Marketing,Manual Skill,True,126408,8451,120306
692,Designer,Healthcare,Empathy,True,87684,163339,30472
693,Doctor,Finance,Empathy,False,72760,85384,26501
694,Teacher,Marketing,Empathy,False,86425,39816,124004
695,Teacher,IT,Empathy,True,107645,160042,199814
696,Electrician,Finance,Creativity,True,146104,84589,45244
697,Teacher,Finance,Creativity,True,127647,106519,181120
698,Nurse,Healthcare,Problem Solving,False,115073,113470,99563
699,Teacher,Finance,Creativity,False,45829,54018,199134
700,Nurse,Manufacturing,Problem Solving,False,91850,66019,184650
701,Doctor,IT,Empathy,False,131860,42097,66878
702,Electrician,Manufacturing,Creativity,False,74238,123954,60196
703,Nurse,Healthcare,Manual Skill,True,74064,138398,20206
704,Teacher,Finance,Problem Solving,True,126257,83133,44206
705,Doctor,Healthcare,Creativity,False,92825,21565,175126
706,Designer,Healthcare,Manual Skill,False,104270,44467,159708
707,Manager,Marketing,Leadership,False,118731,141031,66498
708,Electrician,Manufacturing,Problem Solving,False,66442,111015,167363
709,Nurse,Manufacturing,Creativity,False,145878,152201,64408
710,Manager,IT,Problem Solving,False,139361,116010,186506
711,Nurse,Healthcare,Empathy,False,78809,45633,39729
712,Nurse,Healthcare,Manual Skill,False,95745,159318,139841
713,Electrician,IT,Manual Skill,False,110730,21916,30579
714,Teacher,Finance,Leadership,False,115300,79318,167378
715,Nurse,Manufacturing,Creativity,True,112013,127888,178834
716,Teacher,IT,Problem Solving,True,123110,41184,41976
717,Electrician,Healthcare,Creativity,False,138462,148793,47105
718,Teacher,Marketing,Empathy,False,131067,167705,125070
719,Teacher,Healthcare,Empathy,True,72900,167067,138475
720,Teacher,Manufacturing,Problem Solving,True,62145,124899,48041
721,Teacher,Marketing,Problem Solving,True,72249,122814,187733
722,Doctor,Healthcare,Leadership,True,57013,46695,139249
723,Manager,Manufacturing,Manual Skill,False,77730,45447,113977
724,Nurse,Finance,Manual Skill,True,147478,92805,124115
725,Electrician,IT,Manual Skill,False,129343,32622,91069
726,Electrician,Healthcare,Leadership,True,142977,48432,99652
727,Doctor,IT,Empathy,False,103021,65242,128003
728,Nurse,Finance,Problem Solving,True,127729,30228,199313
729,Electrician,Manufacturing,Manual Skill,True,77324,55574,25256
730,Teacher,Healthcare,Problem Solving,False,132916,8371,144253
731,Teacher,IT,Manual Skill,True,125562,45565,122185
732,Nurse,Manufacturing,Problem Solving,True,115064,66101,187054
733,Doctor,Healthcare,Creativity,True,107814,162257,170378
734,Electrician,IT,Creativity,False,94452,176173,218456
735,Manager,Finance,Manual Skill,True,154247,152554,197707
736,Nurse,Healthcare,Empathy,True,126693,155625,88769
737,Electrician,Finance,Leadership,True,62938,127890,139116
738,Teacher,Marketing,Creativity,True,140226,128103,137928
739,Designer,Finance,Manual Skill,False,146799,75668,216522
740,Teacher,IT,Leadership,False,94457,118242,159507
741,Teacher,Finance,Problem Solving,False,144701,21953,25561
742,Designer,Finance,Creativity,True,121488,99549,185840
743,Teacher,IT,Manual Skill,True,55574,43758,173183
744,Designer,Marketing,Leadership,False,42438,34963,218204
745,Designer,Manufacturing,Problem Solving,True,122437,58258,133345
746,Teacher,Marketing,Leadership,False,72921,132123,153333
747,Designer,Finance,Leadership,False,92088,110489,131069
748,Electrician,Marketing,Problem Solving,True,66570,49561,55357
749,Electrician,Finance,Leadership,False,68941,163007,46104
750,Teacher,Manufacturing,Creativity,False,96864,150085,105060
751,Manager,Healthcare,Creativity,False,69748,160599,116743
752,Electrician,IT,Problem Solving,True,92748,64223,97291
753,Manager,Manufacturing,Empathy,False,50693,160626,137181
754,Doctor,Manufacturing,Manual Skill,True,97031,16268,191152
755,Designer,IT,Empathy,True,86089,163113,158350
756,Teacher,Marketing,Leadership,False,113912,124973,56811
757,Electrician,Healthcare,Leadership,False,95797,179343,130007
758,Manager,Healthcare,Manual Skill,False,56549,22386,28999
759,Nurse,Finance,Creativity,False,40756,117460,72216
760,Nurse,Manufacturing,Creativity,False,42570,56721,71197
761,Manager,Manufacturing,Empathy,False,109856,66516,171940
762,Designer,Finance,Creativity,False,83238,30897,197262
763,Designer,Healthcare,Creativity,False,110339,179450,56405
764,Teacher,Finance,Leadership,False,125218,17470,59091
765,Nurse,Healthcare,Manual Skill,True,128907,96323,200058
766,Teacher,Manufacturing,Empathy,False,107923,50159,148654
767,Doctor,Manufacturing,Empathy,True,73147,132887,25532
768,Designer,Finance,Leadership,True,135706,144273,121238
769,Electrician,Healthcare,Problem Solving,False,110791,143535,133368
770,Manager,Finance,Problem Solving,True,116496,40301,117131
771,Electrician,Marketing,Manual Skill,False,71997,28614,98815
772,Manager,Healthcare,Problem Solving,True,148646,119860,120985
